Date,Open,High,Low,Close,Adj Close,Volume
2018-10-03,1205.0,1206.410034,1193.829956,1202.949951,1202.949951,1256200
2018-10-02,1190.959961,1209.959961,1186.630005,1200.109985,1200.109985,1687900
2018-10-01,1199.890015,1209.900024,1190.300049,1195.310059,1195.310059,1357600
2018-09-28,1191.869995,1195.410034,1184.5,1193.469971,1193.469971,1380600
2018-09-27,1186.72998,1202.099976,1183.630005,1194.640015,1194.640015,1260800
2018-09-26,1185.150024,1194.22998,1174.765015,1180.48999,1180.48999,1462300
2018-09-25,1176.150024,1186.880005,1168.0,1184.650024,1184.650024,977700
2018-09-24,1157.170044,1178.0,1146.910034,1173.369995,1173.369995,1271000
2018-09-21,1192.0,1192.209961,1166.040039,1166.089966,1166.089966,4405600
2018-09-20,1179.98999,1189.890015,1173.359985,1186.869995,1186.869995,1210000
2018-09-19,1164.97998,1173.209961,1154.579956,1171.089966,1171.089966,1191400
2018-09-18,1157.089966,1176.079956,1157.089966,1161.219971,1161.219971,1203600
2018-09-17,1170.140015,1177.23999,1154.030029,1156.050049,1156.050049,1306500
2018-09-14,1179.099976,1180.425049,1168.329956,1172.530029,1172.530029,944000
2018-09-13,1170.73999,1178.609985,1162.849976,1175.329956,1175.329956,1431200
2018-09-12,1172.719971,1178.609985,1158.359985,1162.819946,1162.819946,1295500
2018-09-11,1161.630005,1178.680054,1156.23999,1177.359985,1177.359985,1209300
2018-09-10,1172.189941,1174.540039,1160.109985,1164.640015,1164.640015,1115400
2018-09-07,1158.670044,1175.26001,1157.214966,1164.829956,1164.829956,1401300
2018-09-06,1186.300049,1186.300049,1152.0,1171.439941,1171.439941,1888500
2018-09-05,1193.800049,1199.01001,1162.0,1186.47998,1186.47998,2061300
2018-09-04,1204.27002,1212.98999,1192.5,1197.0,1197.0,1831000
2018-08-31,1234.97998,1238.660034,1211.285034,1218.189941,1218.189941,1816400
2018-08-30,1244.22998,1253.63501,1232.589966,1239.119995,1239.119995,1331400
2018-08-29,1237.449951,1250.660034,1236.359009,1249.300049,1249.300049,1298900
2018-08-28,1241.290039,1242.545044,1228.689941,1231.150024,1231.150024,1304000
2018-08-27,1227.599976,1243.089966,1225.715942,1241.819946,1241.819946,1156300
2018-08-24,1208.819946,1221.650024,1206.359009,1220.650024,1220.650024,946600
2018-08-23,1207.140015,1221.280029,1204.23999,1205.380005,1205.380005,992600
2018-08-22,1200.0,1211.839966,1199.0,1207.329956,1207.329956,887400
2018-08-21,1208.0,1217.26001,1200.3540039999998,1201.619995,1201.619995,1205600
2018-08-20,1205.02002,1211.0,1194.625977,1207.77002,1207.77002,870800
2018-08-17,1202.030029,1209.02002,1188.23999,1200.959961,1200.959961,1389600
2018-08-16,1224.72998,1226.0,1202.550049,1206.48999,1206.48999,1343200
2018-08-15,1229.26001,1235.23999,1209.51001,1214.380005,1214.380005,1828800
2018-08-14,1235.189941,1245.869995,1225.109985,1242.099976,1242.099976,1348100
2018-08-13,1236.97998,1249.272949,1233.640991,1235.01001,1235.01001,958100
2018-08-10,1243.0,1245.694946,1232.0,1237.609985,1237.609985,1108700
2018-08-09,1249.900024,1255.541992,1246.01001,1249.099976,1249.099976,841800
2018-08-08,1240.469971,1256.5,1238.008057,1245.609985,1245.609985,1370300
2018-08-07,1237.0,1251.170044,1236.170044,1242.219971,1242.219971,1494000
2018-08-06,1225.0,1226.088013,1215.7969970000001,1224.77002,1224.77002,1081700
2018-08-03,1229.619995,1230.0,1215.060059,1223.709961,1223.709961,1089600
2018-08-02,1205.900024,1229.880005,1204.790039,1226.150024,1226.150024,1531300
2018-08-01,1228.0,1233.469971,1210.209961,1220.01001,1220.01001,1567200
2018-07-31,1220.01001,1227.588013,1205.599976,1217.26001,1217.26001,1644700
2018-07-30,1228.01001,1234.9160160000001,1211.469971,1219.73999,1219.73999,1849900
2018-07-27,1271.0,1273.890015,1231.0,1238.5,1238.5,2130600
2018-07-26,1251.0,1269.7709960000002,1249.02002,1268.329956,1268.329956,2405600
2018-07-25,1239.130005,1265.859985,1239.130005,1263.699951,1263.699951,2127800
2018-07-24,1262.589966,1266.0,1235.560059,1248.079956,1248.079956,3318200
2018-07-23,1181.01001,1206.48999,1181.0,1205.5,1205.5,2619200
2018-07-20,1186.959961,1196.859985,1184.219971,1184.910034,1184.910034,1247400
2018-07-19,1191.0,1200.0,1183.319946,1186.959961,1186.959961,1276700
2018-07-18,1196.560059,1204.5,1190.339966,1195.880005,1195.880005,1393600
2018-07-17,1172.219971,1203.040039,1170.599976,1198.800049,1198.800049,1610400
2018-07-16,1189.390015,1191.0,1179.280029,1183.859985,1183.859985,1055700
2018-07-13,1185.0,1195.416992,1180.0,1188.819946,1188.819946,1221900
2018-07-12,1159.890015,1184.410034,1155.935059,1183.47998,1183.47998,1251900
2018-07-11,1144.589966,1164.290039,1141.0,1153.900024,1153.900024,1120000
2018-07-10,1156.97998,1159.589966,1149.589966,1152.839966,1152.839966,798400
2018-07-09,1148.47998,1154.670044,1143.420044,1154.050049,1154.050049,909000
2018-07-06,1123.579956,1140.930054,1120.737061,1140.170044,1140.170044,996100
2018-07-05,1110.530029,1127.5,1108.47998,1124.27002,1124.27002,1066700
2018-07-03,1135.819946,1135.819946,1100.02002,1102.890015,1102.890015,679000
2018-07-02,1099.0,1128.0,1093.800049,1127.459961,1127.459961,1217300
2018-06-29,1120.0,1128.227051,1115.0,1115.650024,1115.650024,1315100
2018-06-28,1102.089966,1122.310059,1096.01001,1114.219971,1114.219971,1072400
2018-06-27,1121.339966,1131.8360599999999,1103.619995,1103.97998,1103.97998,1293900
2018-06-26,1128.0,1133.209961,1116.659058,1118.459961,1118.459961,1563200
2018-06-25,1143.599976,1143.910034,1112.780029,1124.810059,1124.810059,2157300
2018-06-22,1159.140015,1162.496948,1147.26001,1155.47998,1155.47998,1311000
2018-06-21,1174.849976,1177.295044,1152.232056,1157.660034,1157.660034,1238100
2018-06-20,1175.310059,1186.286011,1169.160034,1169.839966,1169.839966,1648500
2018-06-19,1158.5,1171.27002,1154.01001,1168.060059,1168.060059,1621000
2018-06-18,1143.650024,1174.310059,1143.589966,1173.459961,1173.459961,1413700
2018-06-15,1148.859985,1153.420044,1143.484985,1152.26001,1152.26001,2122500
2018-06-14,1143.849976,1155.469971,1140.640015,1152.119995,1152.119995,1343400
2018-06-13,1141.119995,1146.5,1133.380005,1134.790039,1134.790039,1506400
2018-06-12,1131.069946,1139.790039,1130.734985,1139.319946,1139.319946,912000
2018-06-11,1118.599976,1137.26001,1118.599976,1129.98999,1129.98999,1079300
2018-06-08,1118.180054,1126.670044,1112.150024,1120.869995,1120.869995,1290800
2018-06-07,1131.319946,1135.819946,1116.52002,1123.859985,1123.859985,1520000
2018-06-06,1142.170044,1143.0,1125.743042,1136.880005,1136.880005,1698200
2018-06-05,1140.98999,1145.7380369999998,1133.189941,1139.660034,1139.660034,1678000
2018-06-04,1122.329956,1141.890015,1122.005005,1139.290039,1139.290039,1880000
2018-06-01,1099.349976,1120.0,1098.5,1119.5,1119.5,2412000
2018-05-31,1067.560059,1097.189941,1067.560059,1084.98999,1084.98999,3088300
2018-05-30,1063.030029,1069.209961,1056.829956,1067.800049,1067.800049,1138500
